gene_name,gene_length,gene_type,gene_chr
Gm26590,16350.0,,
Erbb4,1075873.0,protein_coding,chr1
Eogt,39158.0,,
Pex16,6541.0,,
Atp5b,7118.0,,
Anks6,41758.0,,
Sltm,49480.0,,
Chd6,162097.0,,
Unc5c,369708.0,,
Eif3l,19226.0,,
Marcks,5545.0,,
Upf3a,13578.0,,
Eif4a2,6692.0,,
Tmem218,16477.0,,
Rcor1,76550.0,,
Fam168b,29846.0,,
Rab33a,10947.0,,
Abcd1,21937.0,,
Atp6v0d1,41582.0,,
Hspa14,23964.0,,
Swi5,9259.0,,
Atp6v0a2,95879.0,,
Tmem128,9449.0,,
Hnmt,46484.0,protein_coding,chr2
Gm11655,12276.0,,
Rtn4rl2,14786.0,,
Psen1,47047.0,,
Slc9a8,55288.0,,
Hnrnpr,48505.0,,
Mospd2,44206.0,,
Ndufb9,5732.0,,
Psmd7,8083.0,,
Gpd2,133084.0,,
Cars2,36806.0,,
Mapk6,40943.0,,
Tmem65,41369.0,,
Pak1ip1,11992.0,,
Pdxk,28231.0,,
Steap2,29749.0,,
AI504432,14843.0,,
Bhlhe40,6296.0,,
Abhd17c,42537.0,,
Ntf3,65498.0,,
Herc4,74068.0,,
Tsga10,111653.0,,
Smarca5,40990.0,,
Tmcc3,279007.0,,
Foxp4,57512.0,,
Sh2d5,10929.0,,
Slc6a11,118711.0,,
Bcor,123615.0,,
Usp42,21955.0,,
Mob1a,17760.0,,
Mgrn1,52047.0,,
Phf21a,271549.0,protein_coding,chr2
Wdr19,60719.0,,
Evc2,86556.0,,
Arrb1,71305.0,protein_coding,chr7
Gm15997,48974.0,processed_transcript,chr5
Gsk3a,9593.0,,
Sertad2,109768.0,protein_coding,chr11
Gm15584,31865.0,,
Bet1,10073.0,,
Ascc2,47952.0,protein_coding,chr11
Rps15a,11816.0,,
Scap,51662.0,,
Trappc1,1813.0,,
Xpc,26583.0,,
Erp29,23916.0,,
Cuedc2,8890.0,protein_coding,chr19
Lpin1,75297.0,,
Rad17,33887.0,,
Zfp316,20325.0,,
Abhd2,92309.0,,
Gpr22,7080.0,protein_coding,chr12
Capn7,35348.0,,
Prpf19,14328.0,,
Alkbh1,18177.0,,
Ptch1,65270.0,,
Itgb8,80780.0,,
A330074K22Rik,23796.0,,
Swt1,60756.0,,
Nprl2,3480.0,,
Stk40,37072.0,,
Srd5a1,37993.0,,
Atxn7l2,8712.0,,
Ier5l,2682.0,,
Lbr,27711.0,,
Taldo1,10769.0,,
Crim1,176344.0,,
Immp1l,60920.0,,
Tmsb4x,2222.0,,
Gm20319,41056.0,processed_transcript,chr16
Spred1,60905.0,,
Ar,174446.0,,
Sox6,567924.0,,
Lhpp,95782.0,,
Nolc1,9667.0,protein_coding,chr19
Mrpl43,1613.0,,
Klf7,92835.0,protein_coding,chr1
Nwd1,71165.0,,
1500015A07Rik,9527.0,,
Ss18l1,27692.0,,
Stk26,52050.0,,
Prkaa2,80016.0,,
Ppargc1a,113476.0,,
Tmem243,60318.0,,
Acvr2a,89160.0,,
Dlat,25147.0,,
4833439L19Rik,14217.0,,
Ppil3,14492.0,,
Alkbh6,5587.0,,
Fbxo9,27566.0,,
Cul4a,42319.0,protein_coding,chr8
Prdx2,5247.0,,
Gm27017,18362.0,,
Zfp605,19702.0,,
Dennd4c,102048.0,,
Col11a1,190178.0,protein_coding,chr3
Dusp18,6056.0,,
Nfyc,74134.0,,
Gfra4,3456.0,,
Tbc1d25,21709.0,,
A930005H10Rik,6549.0,,
Rbm24,12661.0,,
Syndig1,175181.0,,
C87436,35126.0,,
Lig3,23166.0,,
Zfp385b,409005.0,protein_coding,chr2
Gnpda2,19232.0,,
Atad3a,20452.0,protein_coding,chr4
Gm13963,53987.0,,
Snx7,87289.0,,
2610301B20Rik,24927.0,,
Psmb4,2868.0,,
Zfp697,371351.0,,
Tmed10,34233.0,,
Psmd2,11762.0,,
Glt8d1,10591.0,,
Ppp1r10,15849.0,protein_coding,chr17
Coq6,12139.0,,
B230217C12Rik,3319.0,protein_coding,chr11
Ptprm,687510.0,,
G630016G05Rik,18686.0,,
Srl,61600.0,,
Ttc28,409977.0,protein_coding,chr5
Hgf,66657.0,,
Rbfox2,228014.0,,
Exosc1,11131.0,,
Glis2,30211.0,,
Rab10os,14873.0,,
Rad51b,517408.0,,
Trappc10,57916.0,,
Stard9,102774.0,,
Wtip,23725.0,protein_coding,chr7
Dtx4,35116.0,,
Cox5b,2232.0,,
Zfp60,22313.0,,
Zfand6,76193.0,,
Tcp11l1,54881.0,protein_coding,chr2
Palmd,50729.0,protein_coding,chr3
Anks1b,1099791.0,,
Usp30,59259.0,,
Nme4,3868.0,protein_coding,chr17
Rbl1,58641.0,,
Aph1a,4319.0,,
Rnf187,6628.0,,
Nipal3,49618.0,,
Atp6v1d,20913.0,,
Tomm40l,6503.0,,
Trim32,11252.0,,
6530409C15Rik,45307.0,,
Cpne4,487258.0,protein_coding,chr9
Pag1,146200.0,protein_coding,chr3
Kcnd3,221672.0,,
Csk,26985.0,,
Paip2b,26340.0,,
Dnajc12,28133.0,,
Lin7b,2692.0,,
Gm26936,40851.0,,
Setd1a,23452.0,,
Eaf2,82119.0,,
Wwp1,100690.0,,
Sik3,211374.0,,
Ap1m1,17367.0,,
Naa10,5071.0,,
Mcc,387122.0,protein_coding,chr18
Samd8,48195.0,,
Fam102a,34424.0,,
Uckl1,15743.0,,
Cpsf2,30436.0,,
4930556J24Rik,39237.0,,
Atp5l,8185.0,,
Zrsr1,4491.0,,
Psma3,21726.0,,
Ogfod1,30723.0,,
Arntl,106661.0,protein_coding,chr7
Oprd1,33760.0,protein_coding,chr4
Hadhb,29345.0,,
Dhx57,52167.0,,
4732463B04Rik,14338.0,,
March3,163832.0,protein_coding,chr18
Tmem19,22827.0,,
Bnip2,18851.0,,
Man2b1,15012.0,,
Egr1,5161.0,,
Mib1,93156.0,,
Zfp64,62256.0,,
Ppan,4003.0,,
1700080N15Rik,9078.0,,
Ctsk,10106.0,,
Gm27153,17255.0,,
Armc6,14294.0,,
Gtf3c4,18061.0,,
Eif4a1,5487.0,,
Meaf6,28104.0,,
H2afy2,45482.0,,
C130026L21Rik,23510.0,,
Ugdh,22728.0,,
Rbm4b,10568.0,protein_coding,chr19
Uhrf1bp1l,74880.0,,
Eps15,107549.0,,
Gm4631,,,
Rabl2,9390.0,,
Ddrgk1,10699.0,,
Nfya,23021.0,,
Ctbp1,27271.0,,
Gm15680,109557.0,,
Gm16070,51619.0,,
Ppp1r14b,2356.0,,
Rpl39,2882.0,,
Snx16,22285.0,,
Ikzf2,156031.0,,
Poli,21940.0,,
Zfp942,35504.0,,
Rhbdd1,128914.0,,
Cul4b,42922.0,,
Pcyt2,7849.0,,
Poc1b,91038.0,,
Luc7l2,58136.0,,
Ube2j1,20947.0,,
Cacng8,24965.0,protein_coding,chr7
Rnf166,9917.0,protein_coding,chr8
C530005A16Rik,7897.0,,
Actg1,2852.0,protein_coding,chr11
Tmem39a,33464.0,,
Trappc9,471584.0,,
Iqcc,3973.0,,
Rbm34,23899.0,protein_coding,chr8
Dazap2,5412.0,,
Ubap1,41529.0,,
a,259610.0,,
Dpp8,50237.0,,
Rrnad1,8116.0,,
Gm16845,15120.0,,
B130055M24Rik,11724.0,,
Tusc3,159269.0,,
Iscu,5540.0,protein_coding,chr5
Bbs7,40335.0,,
Wbp11,14579.0,protein_coding,chr6
Cd2bp2,4390.0,,
Ablim3,112432.0,,
Atp5j2,8364.0,,
Stat5b,69993.0,protein_coding,chr11
Cycs,3975.0,,
Enho,2180.0,,
Bean1,48680.0,,
Fbxl6,3025.0,,
Kit,81806.0,protein_coding,chr5
Gdap1l1,16848.0,,
Sept9,162664.0,,
Gaa,17567.0,,
Mtmr14,43549.0,,
Git2,48110.0,protein_coding,chr5
Rap2c,14106.0,,
Dnaja1,14999.0,,
Slc29a4,29978.0,protein_coding,chr5
Vopp1,97352.0,,
Cspg5,18793.0,,
Zfp946,32467.0,protein_coding,chr17
Sh3gl3,133579.0,,
Gfod2,44810.0,,
Csrnp3,185779.0,,
Snd1,460023.0,,
Fgf13,505926.0,protein_coding,chrX
AI597479,17237.0,,
Ndufs2,16535.0,,
Syvn1,7136.0,protein_coding,chr19
Mapre2,141528.0,,
Top3a,37307.0,,
Mto1,27140.0,,
Ascc1,97183.0,protein_coding,chr10
Plxdc1,63206.0,,
Cinp,16535.0,,
Atp5g2,9488.0,,
Dhrs11,8138.0,,
Cnbd2,63339.0,,
Rpl6,4760.0,,
Cby1,8461.0,,
1500004A13Rik,49604.0,,
Tmem109,11341.0,,
Sntg2,198893.0,,
Lipe,19183.0,,
Emb,65879.0,,
1190005I06Rik,39030.0,,
Chid1,46721.0,,
Hsd17b12,125275.0,protein_coding,chr2
Ncapd2,23694.0,,
Orc5,63944.0,,
Rpl7a,2554.0,,
Cbr1,4652.0,protein_coding,chr16
Vegfb,5178.0,,
BC004004,45277.0,protein_coding,chr17
Amn1,31565.0,,
Plagl2,13667.0,,
Phf2,69369.0,,
Frmd3,188772.0,,
Lmbr1,148588.0,,
Wscd1,39727.0,,
Slc25a47,20769.0,,
Cacfd1,11163.0,,
Pgm1,57880.0,,
Supt7l,13243.0,,
Cep152,62025.0,,
Ccdc13,41834.0,,
Rad23b,42194.0,,
Gramd2,38730.0,,
Hrk,24830.0,,
Prpf3,25761.0,,
Mboat7,15734.0,,
Mettl5,14417.0,,
Arl8a,9445.0,,
Sf3b2,21523.0,,
Cox6b1,9290.0,protein_coding,chr7
Pfdn5,5757.0,,
Bfar,31754.0,,
Dek,21426.0,,
Fcho1,17329.0,,
Map3k12,19418.0,,
Lrrc42,20018.0,,
Cxadr,58285.0,,
Dnhd1,70972.0,protein_coding,chr7
Lrrc20,106990.0,,
Arl13b,53355.0,,
Sptb,130059.0,,
Exoc5,62563.0,,
Scyl2,47564.0,,
Mettl22,19896.0,,
Zbtb24,15191.0,,
Fam185a,57166.0,,
Clk4,20036.0,,
1810013L24Rik,28822.0,,
Sec24a,71370.0,protein_coding,chr11
Fstl1,59641.0,,
Chd9,226164.0,,
Zfp93,7374.0,,
Aph1b,20288.0,,
Scp2,101159.0,,
Ap1s2,24649.0,,
Fez2,48940.0,,
Usp10,47200.0,protein_coding,chr8
Bend4,36163.0,,
Gm15892,8410.0,,
4921534H16Rik,8755.0,,
Akr1a1,15170.0,,
Ankzf1,7236.0,protein_coding,chr1
Sart3,30064.0,protein_coding,chr5
Zscan26,11550.0,,
Chd7,177253.0,,
Gprasp2,5696.0,,
Trp53i11,14211.0,protein_coding,chr2
Orc3,44148.0,,
Apex1,2171.0,,
Sec31a,54585.0,,
Taf5l,25079.0,,
Ccar2,15647.0,,
Plekhm1,48412.0,,
Pfas,22763.0,,
Cplx2,12568.0,,
Cog6,35362.0,,
Sp1,30261.0,,
Mrpl1,57234.0,,
Rps12,2092.0,,
D430042O09Rik,166905.0,protein_coding,chr7
Prss23,19404.0,,
Gtf3c3,42967.0,,
Clptm1l,16599.0,,
Zfp13,23643.0,protein_coding,chr17
Tanc1,234107.0,,
Ramp1,45374.0,,
Mcfd2,11492.0,,
Slc35f1,421089.0,protein_coding,chr10
Katna1,37150.0,,
Atp8a1,229294.0,protein_coding,chr5
Kif26b,410075.0,protein_coding,chr1
Def8,39743.0,,
Mrps18a,17924.0,,
Dnajc27,28023.0,,
Ankrd42,55419.0,,
Tspan31,2984.0,,
Fxyd5,9759.0,,
Mapre3,51465.0,,
2410006H16Rik,1930.0,,
Gm6710,,,
Dicer1,64210.0,,
Nle1,7643.0,,
Hsbp1,4434.0,,
Tsacc,14242.0,,
Caap1,56715.0,,
Tdrd5,48368.0,,
Rps27a,2263.0,,
Rpl31,4069.0,,
Txn2,13959.0,,
Mapk1ip1,10450.0,,
Zfp949,23041.0,,
Rnf14,33312.0,,
Taf8,18928.0,,
Eif5b,57569.0,,
Pcbp1,1829.0,protein_coding,chr6
Gm2a,14914.0,,
Sh3bp4,84653.0,protein_coding,chr1
Slc7a6os,10218.0,,
Mfap3,15151.0,,
Adcy8,225212.0,protein_coding,chr15
Gm15496,31304.0,,
Gm12905,12961.0,,
Ptpre,148812.0,,
St8sia1,142907.0,protein_coding,chr6
Rbm15,8252.0,,
Ankrd6,146806.0,,
Lyzl4,64253.0,protein_coding,chr9
Gm12925,5336.0,antisense,chr4
Polr3e,29688.0,,
Lrrc4,169916.0,,
Eif2d,34477.0,,
Fam120c,127667.0,,
Grb10,108175.0,,
Rab2a,72134.0,,
Lrch1,193201.0,,
Rtel1,36877.0,,
Gm20033,95910.0,,
Akirin2,15971.0,,
Tex261,6928.0,,
Tnip2,17904.0,,
Grm2,12987.0,,
Hdac11,18027.0,,
Add3,106956.0,,
Bcat2,19558.0,,
N4bp2,66587.0,,
Samd5,52272.0,,
Tctn2,28989.0,,
Edc3,43959.0,,
Cox5a,11152.0,,
Dock1,502985.0,,
Mpp7,278907.0,protein_coding,chr18
Kansl3,33451.0,,
Papss2,71397.0,,
Ankrd46,19152.0,,
Snap47,44052.0,,
Dand5,17005.0,,
Tyw3,20673.0,,
Nup35,41670.0,,
Tomm22,2539.0,,
Sema4g,14296.0,,
Rraga,1617.0,,
Tpd52l2,20824.0,,
Rnf182,55235.0,protein_coding,chr13
Kcnip2,24222.0,,
Syf2,6650.0,,
Cdc42se2,70219.0,,
Ppm1g,18023.0,,
Pxdn,80050.0,,
Anapc16,15726.0,,
Me3,221967.0,,
Nova1,124412.0,protein_coding,chr12
Bckdha,29035.0,,
Ddx31,65165.0,,
Wasf2,69251.0,,
Ccdc92,28006.0,,
Gpatch3,9498.0,,
Timm50,6556.0,,
Tfcp2,53996.0,protein_coding,chr15
Nrg3,1104136.0,,
Inip,31952.0,,
Ppp1r11,3385.0,,
Rad51c,28309.0,,
Vps41,149525.0,,
Kdelr2,18063.0,,
Zfp27,13239.0,,
Traf3,100783.0,protein_coding,chr12
Cdc73,104093.0,,
Slc35c2,11315.0,,
Gm10037,12929.0,,
Hdac4,266920.0,,
Aacs,41596.0,protein_coding,chr5
Zfp182,33377.0,,
Psmc6,19917.0,,
Srsf2,3193.0,,
Epha10,36901.0,protein_coding,chr4
Tysnd1,7259.0,,
Usp13,120525.0,,
Nox4,152614.0,,
Tulp3,34690.0,,
Neu1,4700.0,,
Zhx2,145167.0,,
Znfx1,27222.0,,
Zcchc4,49256.0,,
Fam229b,15110.0,,
Ccdc28a,21322.0,,
Med12,23435.0,,
Tuba4a,5637.0,,
Atg7,217517.0,protein_coding,chr6
Napepld,38495.0,,
Zfp286,36885.0,,
Zfyve27,30639.0,,
Tmem136,7920.0,,
Dynlt1a,11160.0,,
Nsfl1c,17232.0,,
Scly,22737.0,,
Brpf1,17723.0,,
Ino80dos,45212.0,,
Amd1,14728.0,,
Mrpl54,2221.0,,
Rtf1,60339.0,,
Kcnh7,490873.0,,
Gfra2,89718.0,protein_coding,chr14
Cdk5rap2,193587.0,,
Zfp148,123527.0,,
H13,39209.0,,
Ccdc124,5708.0,,
Vps13d,222383.0,,
Alad,10749.0,,
Chmp5,16896.0,,
Wdr45,13873.0,,
Ppm1l,243941.0,,
Kif27,71620.0,,
Slco3a1,279361.0,,
Hspb11,26345.0,,
Kcnmb4os2,2156.0,,
Rab3gap1,75095.0,,
Lrrn1,40446.0,,
Slc25a17,41901.0,,
Napg,21619.0,,
Glis3,421226.0,,
Tmem30a,24564.0,,
Epm2aip1,7164.0,,
Gm26879,7273.0,,
Ubqln1,39497.0,protein_coding,chr13
Nol6,10028.0,,
Ubc,4237.0,protein_coding,chr5
Zfp874b,12745.0,,
Traf5,95354.0,,
Stx3,44285.0,,
Gm9828,7993.0,,
Dut,11418.0,,
Usp11,16633.0,,
Dgat1,9938.0,,
Usp47,88157.0,,
Nol9,22173.0,protein_coding,chr4
Uck1,5157.0,,
Fam71e1,4905.0,,
Mcl1,4388.0,,
Smad7,28406.0,,
Erc2,856109.0,protein_coding,chr14
Heatr5a,95450.0,,
Cntnap5b,713177.0,,
Smarcd1,11862.0,protein_coding,chr15
Abcb6,8675.0,,
Mpc1,14757.0,,
Nos1,177808.0,,
A430005L14Rik,4688.0,,
Dnah7c,381884.0,,
Furin,16851.0,,
Slc5a3,29151.0,,
Gm13830,18088.0,processed_transcript,chr5
Mettl4,27429.0,,
Cdk2ap1,17665.0,protein_coding,chr5
Klhl15,43125.0,,
Tex2,111276.0,,
Twsg1,29254.0,,
Mark4,34046.0,,
Gdi2,29808.0,,
Lta4h,31464.0,,
Tmem9,27192.0,,
Dbx2,32397.0,,
Tm2d3,10744.0,,
Med21,8185.0,,
Jph3,64653.0,protein_coding,chr8
Nqo2,23756.0,,
Wdr59,73295.0,,
Stac2,16839.0,protein_coding,chr11
Tmem234,23391.0,,
Scaf1,13415.0,,
Ing2,8378.0,,
Klhl12,35487.0,,
Vsnl1,111371.0,protein_coding,chr12
4930590J08Rik,47916.0,,
Zfp322a,16105.0,,
Lonrf2,43066.0,,
Gps2,2703.0,,
Rpa1,50158.0,protein_coding,chr11
Efcab12,27683.0,protein_coding,chr6
Stk38,37115.0,,
Cdk20,9459.0,,
Acp2,11213.0,,
Elavl4,148187.0,protein_coding,chr4
Mtmr3,113995.0,protein_coding,chr11
Prep,99995.0,,
Wdhd1,35913.0,,
1500011B03Rik,15272.0,,
Rnf13,99171.0,,
Arhgap31,114934.0,,
Uvssa,41205.0,,
Oxr1,413566.0,,
Mrto4,5141.0,,
Btbd11,273478.0,,
Pmvk,14472.0,,
Ubl3,48154.0,,
Aldh1l1,113776.0,,
Dpf2,16494.0,,
Eps8l1,19813.0,,
B4galt1,49403.0,,
Atp8b2,24027.0,,
Lin7c,10150.0,,
Hspa9,16943.0,,
Mmadhc,16920.0,,
Rspo3,83451.0,,
4632404H12Rik,5729.0,,
Vrk3,29102.0,,
Pou6f2,276588.0,,
Ubald2,4983.0,,
Slc10a7,224657.0,,
Mrps5,19607.0,,
Xiap,49977.0,,
Mier2,14954.0,,
Prkaa1,38038.0,,
Ash1l,128753.0,protein_coding,chr3
Fam131b,9331.0,,
Mtmr6,37142.0,protein_coding,chr14
9530077C05Rik,33168.0,,
Nudc,13454.0,,
Trmt2a,6093.0,,
Fam227a,49380.0,,
Thap4,52929.0,,
Pfn1,2794.0,,
Ift57,65893.0,,
Pla2g4a,131672.0,protein_coding,chr1
Nr1d2,35073.0,protein_coding,chr14
Spata2,11754.0,,
Tnfrsf21,72634.0,,
Ccnj,17293.0,protein_coding,chr19
Arpc1a,24931.0,,
Ubiad1,10276.0,,
Gm13269,26652.0,,
Cd276,31139.0,,
Mpp2,31500.0,,
Tfrc,23874.0,,
Tln1,31172.0,,
Sash1,163851.0,,
4930586N03Rik,72274.0,,
Acaa1a,10623.0,,
Txlng,50535.0,,
Chd1l,49461.0,,
Pcsk7,23229.0,,
Atp11c,369408.0,,
H3f3b,6050.0,,
Tmem9b,17041.0,,
Mapkapk2,44126.0,,
Lsm1,18687.0,,
Mkln1,118076.0,,
Ginm1,24877.0,,
Hmgcl,16169.0,,
Trub1,38093.0,,
Rnf214,43486.0,,
Purb,8318.0,,
Aldh7a1,63264.0,protein_coding,chr18
Idh3b,5238.0,,
Fat3,591096.0,protein_coding,chr9
Adsl,22456.0,,
Aimp2,7143.0,,
Rnf167,4186.0,,
Ptprj,150893.0,,
Atf1,33425.0,,
Bag4,20749.0,,
Hfm1,86129.0,,
Srsf4,28089.0,protein_coding,chr4
Pmm1,9822.0,,
Capn15,27432.0,,
Nol8,25938.0,,
Sik2,116272.0,,
Ctns,15446.0,,
A430033K04Rik,29555.0,,
Supv3l1,20529.0,,
Grk6,15855.0,,
Smim4,40824.0,,
Myadml2os,9391.0,,
Dennd4b,15484.0,,
Dgkg,188760.0,protein_coding,chr16
Pms2,24004.0,,
Med13l,204759.0,protein_coding,chr5
Saal1,24572.0,,
Rgp1,8772.0,,
5330416C01Rik,13913.0,,
Lynx1,5194.0,,
Megf9,107930.0,protein_coding,chr4
9330182L06Rik,215707.0,,
Agrn,32198.0,,
Gdpd5,80463.0,,
Vps72,12029.0,,
Dennd1a,488399.0,protein_coding,chr2
Kcnk3,37101.0,,
Sec63,71018.0,,
Rrn3,34131.0,,
Gm15563,10058.0,antisense,chr9
Rhno1,5911.0,,
Caly,12668.0,,
Gm20732,22193.0,,
Cpsf3,29665.0,protein_coding,chr12
Ccdc159,8401.0,,
Ak6,15380.0,,
Ddhd2,29250.0,,
Rab4a,29302.0,,
Sycp2,62392.0,,
Cmas,19028.0,,
Rps18,4002.0,,
Gm26756,10310.0,,
Ppp2r2d,36978.0,,
Parp2,13460.0,,
Ror1,348974.0,,
Piezo2,376970.0,protein_coding,chr18
Itfg2,15487.0,,
Ik,12983.0,,
C920021L13Rik,17571.0,,
Zscan25,10778.0,,
Acbd6,133210.0,,
Atp6v1f,2794.0,,
Osgin2,16767.0,,
Fam98c,3724.0,protein_coding,chr7
Ccdc82,45565.0,,
Atp1b1,21246.0,,
Nin,102282.0,protein_coding,chr12
Kcnk2,194343.0,,
Man1c1,142600.0,,
Mmd,29133.0,,
Trafd1,13907.0,protein_coding,chr5
Gpt2,34984.0,,
Flrt3,20555.0,,
Slc35a5,19133.0,,
Necab2,25921.0,,
Atp6ap2,29248.0,,
Slc8a3,135265.0,,
Stmn1,5523.0,,
Tug1,9888.0,,
4933439C10Rik,7985.0,,
Ube2d1,30282.0,,
Igsf11,134488.0,,
Mbd1,15127.0,,
Tbc1d5,446228.0,,
Gm16541,26258.0,,
Tgfb2,83197.0,,
Ube2i,12706.0,protein_coding,chr17
Slc12a1,77497.0,,
Efna5,277133.0,,
Gtf2f2,113928.0,,
Wdr37,68941.0,,
Uimc1,72420.0,,
Mef2a,141695.0,,
Gm29587,12642.0,,
Kat2b,105859.0,,
Arhgap42,244772.0,,
Fam155a,565259.0,,
Mpp1,21283.0,,
L3mbtl2,24426.0,,
Kcnk13,98183.0,,
1810030O07Rik,18789.0,,
Pik3c2a,106184.0,,
Gm26827,63606.0,,
Hcn3,14122.0,,
Timm17a,18565.0,,
Stmn4,17384.0,,
Hexb,22026.0,,
Polr2b,39177.0,,
Phykpl,19732.0,,
Cbfb,47315.0,,
Srpr,47798.0,protein_coding,chr9
Rgs8,47298.0,protein_coding,chr1
Diablo,14411.0,,
2700097O09Rik,34449.0,,
Spink13,133852.0,protein_coding,chr18
Creld1,10046.0,,
Dvl2,11706.0,protein_coding,chr11
P4ha1,50008.0,,
Farp1,248544.0,,
Ostm1,118637.0,,
Ndufab1,16483.0,,
Vta1,50805.0,,
Gipc1,12017.0,,
Psmd1,74764.0,,
Tspan14,60362.0,,
Dus4l,14776.0,,
Map2k1,67861.0,protein_coding,chr9
Trmt112,1351.0,,
Wdr35,54955.0,,
Cacna1h,59498.0,,
Hbp1,24281.0,,
Ppp2r5b,8107.0,,
Mettl14,17811.0,,
Slc1a1,78911.0,,
Pick1,20311.0,,
Gabpb1,48895.0,,
Slc22a14,196098.0,,
Ipp,30694.0,,
Zfp335os,8599.0,,
Ap5z1,14766.0,,
5430403G16Rik,16496.0,,
Rprd2,58522.0,,
Mrps21,8885.0,,
Adam32,112664.0,,
Fam120b,37381.0,,
Ltbp3,17628.0,,
Mthfsd,16764.0,,
Ppargc1b,102295.0,protein_coding,chr18
Gm14393,6232.0,,
Nphp3,41274.0,,
Tmem43,14760.0,,
Flad1,10866.0,,
Fkbp2,2760.0,,
Igbp1,21834.0,,
Fbxo7,29901.0,,
Polh,31290.0,,
Vstm5,20371.0,protein_coding,chr9
Rbms3,1057167.0,,
Ina,10629.0,,
Cmc2,32770.0,,
Tecpr1,29173.0,,
Pparg,129448.0,,
Mzt1,11590.0,,
Ruvbl2,16336.0,,
Synj2,103010.0,protein_coding,chr17
Dffb,10677.0,,
Cuedc1,96082.0,,
Aip,11412.0,protein_coding,chr19
Pcdh19,106127.0,,
C7,74978.0,,
Crebzf,5265.0,,
Rnpc3,25082.0,,
Rps10,6251.0,,
Pom121,18405.0,,
Gm21954,10225.0,,
Trp53bp1,78126.0,,
Gnaz,49730.0,,
Kndc1,46841.0,protein_coding,chr7
Ulk1,25609.0,,
Atxn7l3b,3571.0,,
Dbnl,12474.0,,
Elp3,62626.0,,
Plch1,203238.0,,
Slc25a35,6234.0,,
Ahsa2,10148.0,,
Hexa,25569.0,,
Topbp1,45213.0,,
Ubl7,18989.0,protein_coding,chr9
Sulf2,82574.0,,
Gpkow,13131.0,,
Psmb5,3903.0,,
Bbs10,3048.0,,
Lrtm2,15633.0,,
Btbd8,73210.0,,
Scml4,100410.0,,
1700028E10Rik,63443.0,,
Fam53a,29288.0,,
Zc3h15,20187.0,,
Dtnbp1,80072.0,,
Mrps18b,6010.0,protein_coding,chr17
Rab7,46164.0,,
Wipi2,42890.0,,
Dnajb2,9286.0,,
Wtap,27373.0,,
Dguok,26752.0,,
Mrps28,121772.0,,
Phax,25269.0,,
Eef1d,15351.0,,
Runx2,318810.0,protein_coding,chr17
Cyp11a1,20612.0,,
Abhd3,64679.0,,
Pccb,52866.0,,
Ankrd54,9799.0,,
Pak1,123840.0,,
Irak2,56559.0,,
Igf2r,87258.0,protein_coding,chr17
Zbbx,127127.0,,
Pitpnc1,262807.0,,
Mcm9,94124.0,,
Rad18,76836.0,,
Mthfd1l,193963.0,,
Pgbd1,19783.0,,
Sergef,196653.0,protein_coding,chr7
Nhsl1,214907.0,,
Yipf1,45460.0,,
Col25a1,468376.0,protein_coding,chr3
Wiz,35384.0,protein_coding,chr17
Gpr83,10579.0,,
Zfp595,19572.0,,
Sbk1,22397.0,,
Kdm8,17593.0,,
Acyp2,143596.0,,
Col26a1,141450.0,,
Tmc4,11763.0,,
Fbxo30,16722.0,,
Rbm3,6905.0,,
Nup210l,107916.0,,
Rab15,24948.0,,
Ogfod2,3186.0,,
Unc13c,489544.0,,
Anks1,153469.0,protein_coding,chr17
Ddx27,19754.0,,
Ccdc134,14281.0,,
Caskin1,20070.0,protein_coding,chr17
Mroh7,50508.0,,
Eif4e,33517.0,,
Amz2,26867.0,,
Sh3gl1,19885.0,,
Grk5,206219.0,,
Tpi1,3710.0,,
Gxylt2,106179.0,protein_coding,chr6
Ccndbp1,8501.0,,
Psmb7,56051.0,,
Plcd3,31354.0,,
Hdhd2,36269.0,,
Slu7,14237.0,,
Eif2b2,7147.0,,
Nudt5,26876.0,,
Snrpe,6420.0,,
Crat,15342.0,,
Sdcbp,42773.0,,
Ndufs7,7673.0,,
Psmd14,88682.0,protein_coding,chr2
Pold4,1735.0,,
Itsn1,191316.0,,
Rpl19,3782.0,protein_coding,chr11
Lca5l,33864.0,,
5031439G07Rik,44615.0,,
Cdc42bpb,84742.0,protein_coding,chr12
Sirt5,29707.0,,
Pdlim1,50669.0,,
Hagh,24307.0,protein_coding,chr17
Dancr,2346.0,,
Map4k4,125397.0,protein_coding,chr1
Sarm1,25424.0,,
Golph3,30141.0,protein_coding,chr15
Tmem184c,14716.0,,
Rhou,9955.0,,
Plekhb2,29604.0,,
Srgap2,242101.0,,
Ccdc34,155543.0,,
Elovl7,71279.0,,
Rpsa,4680.0,,
Vangl2,27484.0,,
Efcc1,25039.0,,
Rap1b,32164.0,,
Fbxl4,76548.0,,
Ndufb3,9580.0,,
Ddah1,135602.0,,
Slc2a6,6635.0,,
Hipk3,67965.0,,
Pbx2,6134.0,,
Tspyl4,3878.0,,
Zcwpw2,164259.0,,
Gtpbp8,9595.0,,
Kif13a,180780.0,,
Gsr,45640.0,,
Zfp964,12503.0,,
Usp20,41307.0,,
Tmem68,25812.0,,
Tcof1,35216.0,,
Mif,,,
Gpr26,27945.0,,
Ipo4,10557.0,,
Srp54a,35105.0,,
Cenpt,8605.0,,
Uspl1,31084.0,,
Atp11a,111714.0,,
