gene_name,gene_length,gene_type,gene_chr
Psd,15069.0,protein_coding,chr19
Myo9b,87999.0,protein_coding,chr8
Pdhb,7029.0,protein_coding,chr14
Arhgef28,306970.0,protein_coding,chr13
Nvl,57066.0,,
Sirpa,39393.0,protein_coding,chr2
Mdn1,118098.0,,
Tmem108,278890.0,protein_coding,chr9
Hlf,54359.0,protein_coding,chr11
Slmap,121763.0,protein_coding,chr14
Gm17171,23853.0,antisense,chr2
Erf,8200.0,protein_coding,chr7
Atp6v0c,5836.0,protein_coding,chr17
Foxp1,597383.0,protein_coding,chr6
Sorbs2,320118.0,protein_coding,chr8
Nfix,100468.0,protein_coding,chr8
Med13,90569.0,protein_coding,chr11
Pknox2,256425.0,protein_coding,chr9
Ajap1,109590.0,protein_coding,chr4
Ubr5,111526.0,protein_coding,chr15
Nploc4,57338.0,protein_coding,chr11
Ntrk2,327401.0,protein_coding,chr13
Usp33,47139.0,,
Ldlrad4,335373.0,protein_coding,chr18
Clptm1,33462.0,protein_coding,chr7
Gpm6b,150077.0,protein_coding,chrX
Gda,82138.0,,
Exoc6b,451026.0,protein_coding,chr6
Pbx1,312906.0,protein_coding,chr1
Vars2,11958.0,protein_coding,chr17
Atg9a,11336.0,,
Cnot6l,93838.0,,
Dync1i2,51597.0,,
Syt14,144542.0,protein_coding,chr1
Nr1d1,7401.0,protein_coding,chr11
Kcnj4,21527.0,protein_coding,chr15
Specc1,266250.0,protein_coding,chr11
Ip6k1,46281.0,protein_coding,chr9
Klhl3,113364.0,protein_coding,chr13
Pianp,6402.0,,
Ralgps1,238069.0,protein_coding,chr2
6530403H02Rik,282624.0,lincRNA,chr3
Smg5,26078.0,protein_coding,chr3
Sncb,7735.0,,
Tll2,124082.0,protein_coding,chr19
Ltk,9111.0,,
Myo18a,102734.0,protein_coding,chr11
Eif4enif1,42196.0,,
Ocrl,53481.0,protein_coding,chrX
Mib2,14521.0,protein_coding,chr4
Gapvd1,80638.0,protein_coding,chr2
Magi3,207115.0,protein_coding,chr3
Nbea,558506.0,protein_coding,chr3
Slc7a4,11196.0,protein_coding,chr16
Neurl4,12748.0,protein_coding,chr11
Ppp2r3a,146711.0,protein_coding,chr9
2010300C02Rik,108408.0,protein_coding,chr1
Ccser1,1202541.0,protein_coding,chr6
Gm1992,46966.0,,
Slc12a9,19039.0,protein_coding,chr5
Clstn3,34035.0,protein_coding,chr6
Adrb1,10914.0,,
Pnn,7114.0,protein_coding,chr12
Ssbp4,11382.0,protein_coding,chr8
Dyrk1a,125507.0,protein_coding,chr16
Bdp1,86076.0,protein_coding,chr13
4930545L23Rik,46043.0,,
Plekhn1,13401.0,protein_coding,chr4
Rabep1,98327.0,protein_coding,chr11
Ube3c,106850.0,,
Tbc1d5,446228.0,protein_coding,chr17
Colgalt1,13913.0,,
Gm15810,5566.0,,
Aatk,39854.0,protein_coding,chr11
Zfp644,80548.0,protein_coding,chr5
Rnf157,76679.0,protein_coding,chr11
Ccnt2,33897.0,protein_coding,chr1
Slc9a5,21038.0,protein_coding,chr8
Wasf1,55095.0,protein_coding,chr10
Ak5,205545.0,protein_coding,chr3
Trpc4ap,58113.0,protein_coding,chr2
Npdc1,10143.0,protein_coding,chr2
Ttc5,20104.0,,
Sppl2b,13433.0,,
Ube2o,43707.0,protein_coding,chr11
Rsrp1,4079.0,,
Mbd6,7062.0,protein_coding,chr10
B4galt2,14227.0,protein_coding,chr4
Srsf7,7227.0,,
Sema6b,17258.0,protein_coding,chr17
Tnrc18,93001.0,protein_coding,chr5
Emc1,26143.0,protein_coding,chr4
Psmc3,12360.0,,
Nrd1,61122.0,protein_coding,chr4
Ddr1,23054.0,protein_coding,chr17
Eno2,9620.0,,
Lrrfip1,130207.0,protein_coding,chr1
Camk1g,23952.0,protein_coding,chr1
Tlk1,113321.0,,
Tmem181a,51454.0,protein_coding,chr17
Casc3,28909.0,protein_coding,chr11
Senp5,43615.0,,
Nipbl,153846.0,protein_coding,chr15
Cspp1,98781.0,protein_coding,chr1
Smarcc2,31234.0,protein_coding,chr10
Ccnl1,12098.0,protein_coding,chr3
Rpl37,2495.0,protein_coding,chr15
Setd1a,23452.0,protein_coding,chr7
Med13l,204759.0,protein_coding,chr5
Cab39l,144792.0,protein_coding,chr14
Rpl13a,3203.0,protein_coding,chr7
Wdr13,9591.0,,
Bmp1,45676.0,protein_coding,chr14
Kmt2b,19868.0,protein_coding,chr7
Dbndd2,7213.0,protein_coding,chr2
Smad3,111227.0,protein_coding,chr9
Nyap2,264814.0,protein_coding,chr1
Ube2j2,15773.0,protein_coding,chr4
Pabpc1,14007.0,,
Ggnbp2,38456.0,protein_coding,chr11
Ints7,48052.0,protein_coding,chr1
Prkg2,107578.0,protein_coding,chr5
Pcgf6,17289.0,protein_coding,chr19
Rc3h2,52834.0,,
Fxyd5,9759.0,protein_coding,chr7
Nedd4l,330123.0,protein_coding,chr18
Dysf,202470.0,protein_coding,chr6
Gm16083,94499.0,antisense,chr1
Abi2,71539.0,protein_coding,chr1
Dpp9,32098.0,,
Car11,4839.0,protein_coding,chr7
Nptx1,9034.0,protein_coding,chr11
Pigk,266308.0,protein_coding,chr3
Atp2b2,298782.0,protein_coding,chr6
Brsk1,25393.0,protein_coding,chr7
Agrn,32198.0,protein_coding,chr4
Plekha7,184891.0,protein_coding,chr7
Cyp46a1,27853.0,protein_coding,chr12
Kansl1l,98314.0,protein_coding,chr1
Rangap1,41282.0,protein_coding,chr15
Adam11,18823.0,protein_coding,chr11
Rapgef4os1,51193.0,,
Atp6v1b2,25065.0,,
Dtx3,5350.0,protein_coding,chr10
Ilf2,12253.0,,
Ptpn5,55889.0,protein_coding,chr7
Nkain2,1201152.0,protein_coding,chr10
Hid1,20049.0,protein_coding,chr11
Pbrm1,102454.0,,
Gm15564,16478.0,,
Rb1cc1,70451.0,protein_coding,chr1
Lars2,95739.0,protein_coding,chr9
St6galnac3,526908.0,protein_coding,chr3
Setdb1,33677.0,,
Arpp21,170847.0,protein_coding,chr9
Pigt,10781.0,,
Ntng2,58464.0,protein_coding,chr2
Camkk1,23065.0,protein_coding,chr11
Nrbp2,6109.0,protein_coding,chr15
Palmd,50729.0,protein_coding,chr3
Csf2ra,4472.0,protein_coding,chr19
Ptpn4,185146.0,protein_coding,chr1
Ppm1g,18023.0,protein_coding,chr5
Gfm2,43258.0,,
Ubr3,126767.0,protein_coding,chr2
Rilpl2,15101.0,protein_coding,chr5
Pdzd2,380213.0,protein_coding,chr15
Asphd2,10512.0,,
Atg2a,20667.0,protein_coding,chr19
Trpc6,136599.0,protein_coding,chr9
Nr3c2,345570.0,protein_coding,chr8
Tnks2,59245.0,,
Mdga2,756489.0,protein_coding,chr12
Sult4a1,29657.0,protein_coding,chr15
Gm14827,4995.0,,
Dyrk2,14606.0,protein_coding,chr10
Dnajc1,197176.0,protein_coding,chr2
Nova1,124412.0,protein_coding,chr12
Snta1,31786.0,protein_coding,chr2
Vcp,20544.0,,
Mkx,70262.0,protein_coding,chr18
Pip5k1a,48400.0,protein_coding,chr3
Crtc1,57224.0,protein_coding,chr8
Bclaf1,32144.0,protein_coding,chr10
Izumo4,3189.0,protein_coding,chr10
Klhdc3,6364.0,,
Copg2,149240.0,,
Nrxn1,1059440.0,protein_coding,chr17
Kcnt1,54539.0,protein_coding,chr2
BC005537,14540.0,,
Macrod2os1,56560.0,antisense,chr2
Tsc22d2,52068.0,protein_coding,chr3
Rps29,1464.0,protein_coding,chr12
Tmem150a,4315.0,,
Oxr1,413566.0,protein_coding,chr15
Vps13d,222383.0,protein_coding,chr4
Xrn1,103043.0,,
Rnf165,109051.0,protein_coding,chr18
Kidins220,88227.0,protein_coding,chr12
Tenm1,901260.0,protein_coding,chrX
Trak1,177416.0,protein_coding,chr9
Limch1,311331.0,protein_coding,chr5
St8sia2,74571.0,,
Zer1,27302.0,protein_coding,chr2
Aig1,221926.0,protein_coding,chr10
Clpp,5883.0,,
Tnks,139230.0,protein_coding,chr8
C2cd5,89221.0,,
Fkbp8,7604.0,protein_coding,chr8
Ywhah,9150.0,,
Hip1,138589.0,protein_coding,chr5
Sidt1,93016.0,protein_coding,chr16
Tom1l1,44901.0,protein_coding,chr11
Syngr3,4863.0,protein_coding,chr17
Trafd1,13907.0,protein_coding,chr5
Gprasp1,60741.0,protein_coding,chrX
Qrich1,43357.0,protein_coding,chr9
Spns2,38266.0,protein_coding,chr11
Rabl6,25503.0,protein_coding,chr2
Khdrbs1,39139.0,protein_coding,chr4
Usp24,125109.0,protein_coding,chr4
Agtpbp1,139485.0,protein_coding,chr13
Bcas3,472891.0,protein_coding,chr11
Zcchc18,5317.0,protein_coding,chrX
Wfs1,23101.0,,
Adamts18,151612.0,protein_coding,chr8
Snhg11,10507.0,protein_coding,chr2
Myl6,3285.0,,
Ikzf4,38515.0,,
Dok5,147962.0,protein_coding,chr2
Prrc2c,69831.0,,
Nrxn3,1612059.0,protein_coding,chr12
Crebbp,132669.0,protein_coding,chr16
Fbxo11,74432.0,protein_coding,chr17
Suz12,41017.0,,
Pak7,306863.0,protein_coding,chr2
Kctd1,182761.0,protein_coding,chr18
Cdh2,220369.0,protein_coding,chr18
Rmnd5b,12225.0,,
Safb,21469.0,protein_coding,chr17
Cep170,80414.0,protein_coding,chr1
Jarid2,192169.0,protein_coding,chr13
Hdac7,51838.0,protein_coding,chr15
Hook2,12746.0,protein_coding,chr8
Msl1,12343.0,protein_coding,chr11
Celsr3,26649.0,protein_coding,chr9
Brwd1,90434.0,protein_coding,chr16
Synpo,66169.0,protein_coding,chr18
Cdk16,11926.0,,
Gon4l,74872.0,,
Cc2d1b,14183.0,,
Mast3,26937.0,protein_coding,chr8
Elmsan1,69705.0,protein_coding,chr12
Fndc4,3838.0,protein_coding,chr5
Adap1,53746.0,protein_coding,chr5
Scube1,120022.0,protein_coding,chr15
Brpf3,38859.0,protein_coding,chr17
Zfp740,12357.0,protein_coding,chr15
Mef2d,29714.0,protein_coding,chr3
Ccdc50,63349.0,protein_coding,chr16
Arih1,98360.0,,
Rexo4,10823.0,,
Calb1,26800.0,protein_coding,chr4
Dock7,184244.0,protein_coding,chr4
Map6,69690.0,protein_coding,chr7
Nfs1,20547.0,,
Haghl,5830.0,protein_coding,chr17
Akap13,299075.0,protein_coding,chr7
Klhl29,298210.0,protein_coding,chr12
Rps27,1129.0,,
Traip,22134.0,protein_coding,chr9
Atp1b1,21246.0,protein_coding,chr1
Shank3,60638.0,protein_coding,chr15
Ccdc88c,117533.0,protein_coding,chr12
Arfgef2,92464.0,protein_coding,chr2
Rbm10,33398.0,protein_coding,chrX
Pcbp4,10721.0,protein_coding,chr9
Rps2,3813.0,,
Gga3,19796.0,protein_coding,chr11
Vegfc,109490.0,protein_coding,chr8
Snapc4,17888.0,,
Fbxl16,12170.0,protein_coding,chr17
Cttnbp2,148365.0,protein_coding,chr6
Pdcd4,37629.0,protein_coding,chr19
Gtpbp6,4222.0,protein_coding,chr5
Sun1,49203.0,protein_coding,chr5
Gpatch1,41904.0,protein_coding,chr7
Usp2,28606.0,protein_coding,chr9
Ift172,37839.0,protein_coding,chr5
Zfyve28,93556.0,protein_coding,chr5
Zfp341,33524.0,protein_coding,chr2
Taz,8239.0,,
Map3k10,18223.0,protein_coding,chr7
Ankrd27,52982.0,protein_coding,chr7
Rcor1,76550.0,protein_coding,chr12
Lmtk2,87768.0,protein_coding,chr5
Med25,15947.0,protein_coding,chr7
Pgbd5,70609.0,protein_coding,chr8
Hp1bp3,28387.0,,
Arhgap10,267587.0,protein_coding,chr8
Drp2,52022.0,,
Sorcs3,599480.0,protein_coding,chr19
Dscaml1,327084.0,protein_coding,chr9
Psmd1,74764.0,,
Cul3,75557.0,protein_coding,chr1
Flnb,133631.0,protein_coding,chr14
Rps6ka2,133200.0,protein_coding,chr17
Nrcam,273079.0,protein_coding,chr12
Rorb,180591.0,protein_coding,chr19
Usp28,57142.0,protein_coding,chr9
Nat8l,9932.0,protein_coding,chr5
Slc24a4,138358.0,protein_coding,chr12
Dapk3,10192.0,,
Jag2,21957.0,protein_coding,chr12
Papola,54250.0,protein_coding,chr12
Cacnb1,21526.0,protein_coding,chr11
Ranbp3,38470.0,protein_coding,chr17
Eif4a1,5487.0,protein_coding,chr11
Nudt3,44113.0,protein_coding,chr17
Mdga1,142138.0,protein_coding,chr17
C130026L21Rik,23510.0,protein_coding,chr5
Wdr33,103307.0,protein_coding,chr18
Habp4,24713.0,protein_coding,chr13
Acap3,15429.0,protein_coding,chr4
Rplp2,4215.0,,
Fxr2,20307.0,protein_coding,chr11
Kctd17,10739.0,protein_coding,chr15
Wwc1,142127.0,protein_coding,chr11
Zfp956,11910.0,,
Rps6kl1,16015.0,protein_coding,chr12
Spire1,122581.0,protein_coding,chr18
Sipa1l1,282466.0,protein_coding,chr12
Tpm3,28253.0,,
Ssbp2,243146.0,protein_coding,chr13
Tmem243,60318.0,,
Lingo1,177993.0,protein_coding,chr9
Calm3,8735.0,protein_coding,chr7
Rimklb,51465.0,,
Hltf,60679.0,protein_coding,chr3
Rbm6,99678.0,protein_coding,chr9
Usp21,6046.0,,
Ncor2,162066.0,protein_coding,chr5
2900093K20Rik,,,
Dpyd,870795.0,protein_coding,chr3
Slc25a25,36958.0,protein_coding,chr2
Nr3c1,108876.0,protein_coding,chr18
Add2,95728.0,,
Nsf,132274.0,protein_coding,chr11
Mprip,119555.0,protein_coding,chr11
Ptpro,210914.0,protein_coding,chr6
Crim1,176344.0,protein_coding,chr17
Arhgef26,123877.0,protein_coding,chr3
Dync1i1,302400.0,protein_coding,chr6
Epc2,100462.0,protein_coding,chr2
Prr14l,64436.0,,
Ercc2,13684.0,protein_coding,chr7
Zc3h7a,39801.0,protein_coding,chr16
Arl6ip1,10771.0,protein_coding,chr7
Ebf4,75312.0,protein_coding,chr2
Npr3,67391.0,protein_coding,chr15
Adamts17,313436.0,protein_coding,chr7
Slc30a9,51488.0,,
Lin7b,2692.0,protein_coding,chr7
Firre,79577.0,processed_transcript,chrX
Csnk1a1,34787.0,protein_coding,chr18
Akt2,49274.0,protein_coding,chr7
Synj1,75216.0,protein_coding,chr16
Thsd4,555115.0,protein_coding,chr9
Asxl1,58178.0,protein_coding,chr2
Senp6,78050.0,protein_coding,chr9
Tubgcp6,24755.0,protein_coding,chr15
Tma7,8019.0,protein_coding,chr9
Pmpca,7783.0,,
Stmn3,8041.0,protein_coding,chr2
Apc,101628.0,protein_coding,chr18
Zfp827,165329.0,protein_coding,chr8
Pprc1,28029.0,protein_coding,chr19
Jmjd1c,160201.0,protein_coding,chr10
Abhd16a,13724.0,protein_coding,chr17
Rasal2,277413.0,protein_coding,chr1
Ndrg3,64711.0,protein_coding,chr2
Psmd14,88682.0,,
6530409C15Rik,45307.0,protein_coding,chr6
Dcaf15,7696.0,,
Sox5,953552.0,protein_coding,chr6
Inpp4b,785358.0,protein_coding,chr8
Cdk5,5289.0,,
Bbx,240546.0,protein_coding,chr16
Tor1b,6056.0,,
Ypel4,4597.0,,
Rbm33,102118.0,protein_coding,chr5
Rev3l,143093.0,protein_coding,chr10
Cry2,30397.0,protein_coding,chr2
Adar,38424.0,protein_coding,chr3
Tars2,20230.0,,
Bri3bp,18802.0,protein_coding,chr5
Rap1gds1,149299.0,protein_coding,chr3
Mgat3,41798.0,protein_coding,chr15
Ankrd11,158455.0,protein_coding,chr8
Fcho2,92046.0,protein_coding,chr13
Wdr6,6428.0,,
Arhgap32,152310.0,protein_coding,chr9
Apc2,22286.0,protein_coding,chr10
Shkbp1,13886.0,protein_coding,chr7
Tmem214,11168.0,,
Dag1,59324.0,protein_coding,chr9
Iqce,40551.0,protein_coding,chr5
Marcks,5545.0,protein_coding,chr10
1700024B18Rik,28049.0,lincRNA,chr14
Ppt1,22933.0,protein_coding,chr4
Gm12064,15717.0,,
Chd5,51543.0,protein_coding,chr4
Mtmr2,58071.0,protein_coding,chr9
Iqgap1,114391.0,protein_coding,chr7
Myrip,173328.0,protein_coding,chr9
Araf,62705.0,protein_coding,chrX
P2ry14,39763.0,protein_coding,chr3
Irak1,10004.0,,
Erc2,856109.0,protein_coding,chr14
Mirg,19696.0,lincRNA,chr12
Lin28b,109775.0,,
Klhdc8b,13945.0,protein_coding,chr9
Tuba1b,3140.0,protein_coding,chr15
Fbxl5,77023.0,protein_coding,chr5
Vti1a,311014.0,protein_coding,chr19
Nell1,891744.0,protein_coding,chr7
Meis2,202775.0,protein_coding,chr2
Ephb6,15027.0,protein_coding,chr6
Pa2g4,8221.0,,
Ccl25,34810.0,,
Ppp2r2c,86565.0,protein_coding,chr5
Pip5k1c,27010.0,protein_coding,chr10
Sfswap,70163.0,protein_coding,chr5
Fbxw5,4721.0,protein_coding,chr2
Ttc13,50651.0,protein_coding,chr8
Dhx15,40311.0,,
Ankrd28,131883.0,,
Sez6,48248.0,protein_coding,chr11
Snrpb,7989.0,protein_coding,chr2
Lrba,558012.0,protein_coding,chr3
Mtch1,15862.0,protein_coding,chr17
Rab40c,37613.0,protein_coding,chr17
Smarcc1,122470.0,protein_coding,chr9
Zfp641,10576.0,protein_coding,chr15
Slc38a7,17619.0,,
Tbce,41689.0,protein_coding,chr13
Csnk1e,37710.0,protein_coding,chr15
Fth1,4500.0,protein_coding,chr19
Rtn4rl1,73986.0,protein_coding,chr11
Dlg1,211686.0,protein_coding,chr16
Taok1,78653.0,,
Mtf2,43330.0,,
Esrra,10836.0,protein_coding,chr19
Clk1,13877.0,,
Supt6,39241.0,protein_coding,chr11
Cdk13,94782.0,protein_coding,chr13
Rapgef4,276234.0,protein_coding,chr2
Abca5,68347.0,protein_coding,chr11
Oprm1,279692.0,protein_coding,chr10
Usp11,16633.0,,
Mkln1,118076.0,protein_coding,chr6
Eml5,114679.0,protein_coding,chr12
Rai1,94184.0,protein_coding,chr11
Rnf215,5970.0,,
Trim24,95485.0,protein_coding,chr6
Gtdc1,363245.0,protein_coding,chr2
Tra2b,21456.0,protein_coding,chr16
Pde7b,327074.0,protein_coding,chr10
Cntn1,290802.0,protein_coding,chr15
Gtf2a1,35225.0,protein_coding,chr12
Etl4,900933.0,protein_coding,chr2
Ubald1,5537.0,protein_coding,chr16
Gm765,107046.0,protein_coding,chr6
Ahctf1,58786.0,,
Man2a2,22278.0,protein_coding,chr7
Pitpna,40707.0,protein_coding,chr11
Rfng,3461.0,protein_coding,chr11
Gnaz,49730.0,protein_coding,chr10
Sparcl1,34622.0,protein_coding,chr5
Med16,14215.0,protein_coding,chr10
Tmem135,264508.0,protein_coding,chr7
Tle3,46131.0,protein_coding,chr9
Zdhhc2,86453.0,protein_coding,chr8
Apbb1,23170.0,protein_coding,chr7
Fras1,410773.0,protein_coding,chr5
Pam,300532.0,protein_coding,chr1
Usf2,11555.0,protein_coding,chr7
Xpo1,42208.0,protein_coding,chr11
Dmd,2257271.0,protein_coding,chrX
Nup214,79539.0,protein_coding,chr2
Grik4,426358.0,protein_coding,chr9
Ica1,147961.0,protein_coding,chr6
Ybx1,16623.0,,
Rpap1,24233.0,,
Furin,16851.0,protein_coding,chr7
Ube4b,98333.0,protein_coding,chr4
Pkn1,32643.0,protein_coding,chr8
Fgf12,592970.0,protein_coding,chr16
Chn1,164686.0,protein_coding,chr2
Dlg2,1972575.0,protein_coding,chr7
Rnf20,24881.0,,
Gm14858,112976.0,,
Clip1,106823.0,protein_coding,chr5
Clip3,16639.0,protein_coding,chr7
Rassf8,74331.0,protein_coding,chr6
Tnfrsf25,4185.0,protein_coding,chr4
Inpp5k,17883.0,,
Qtrt1,8437.0,,
Kif3a,34588.0,protein_coding,chr11
Fam126b,63517.0,,
Sbf2,306909.0,protein_coding,chr7
Sorcs2,380959.0,protein_coding,chr5
Slc25a51,12843.0,,
Strada,38838.0,,
Chd2,115192.0,protein_coding,chr7
Kdm6a,117361.0,,
Klc2,10814.0,protein_coding,chr19
Gramd4,79939.0,protein_coding,chr15
Mxd4,13837.0,protein_coding,chr5
Med1,41139.0,,
Pet100,4300.0,,
Mark3,81698.0,protein_coding,chr12
Mycbp2,233403.0,protein_coding,chr14
Stx5a,14656.0,protein_coding,chr19
Vsnl1,111371.0,protein_coding,chr12
Pds5a,92552.0,,
Gm21954,10225.0,protein_coding,chr3
Braf,122226.0,protein_coding,chr6
B4galnt4,11296.0,protein_coding,chr7
Tra2a,20109.0,protein_coding,chr6
Tfdp2,127371.0,protein_coding,chr9
Xpot,38952.0,,
Gm12068,296400.0,lincRNA,chr11
Abcf1,12942.0,protein_coding,chr17
Myt1l,394829.0,protein_coding,chr12
Lman2l,25400.0,,
Gm15446,20536.0,protein_coding,chr5
Sltm,49480.0,protein_coding,chr9
Cacng7,35266.0,protein_coding,chr7
Mast4,602011.0,protein_coding,chr13
Csrnp3,185779.0,protein_coding,chr2
Rbm3,6905.0,,
Tbc1d30,87458.0,protein_coding,chr10
Egln1,40737.0,,
Rpl14,3210.0,,
Npas4,5961.0,protein_coding,chr19
Lhfpl4,27294.0,protein_coding,chr6
Tcea2,7761.0,protein_coding,chr2
Unc80,230781.0,protein_coding,chr1
Calr,5084.0,,
Ide,69109.0,protein_coding,chr19
Tubb5,4385.0,protein_coding,chr17
1700016P03Rik,5073.0,processed_transcript,chr11
Fer,276434.0,protein_coding,chr17
Capns1,11875.0,protein_coding,chr7
Sympk,30241.0,protein_coding,chr7
Ildr2,62684.0,protein_coding,chr1
Stxbp6,222225.0,protein_coding,chr12
Ubtf,15182.0,protein_coding,chr11
Xkr4,465597.0,protein_coding,chr1
Faim2,31153.0,protein_coding,chr15
Chpf2,7815.0,,
Clk4,20036.0,protein_coding,chr11
Hdac1,26609.0,protein_coding,chr4
Rfx1,30158.0,protein_coding,chr8
Cntn6,370616.0,protein_coding,chr6
Rad23b,42194.0,protein_coding,chr4
Gm26917,3328.0,,
Slc1a6,34269.0,,
Klhl1,416366.0,protein_coding,chr14
Mcf2l,147099.0,protein_coding,chr8
Per1,14743.0,protein_coding,chr11
Trmt1l,29619.0,protein_coding,chr1
Cdc37l1,36329.0,,
Dus2,62503.0,protein_coding,chr8
Prkag1,18724.0,,
Mphosph9,77013.0,protein_coding,chr5
Aifm3,17874.0,protein_coding,chr16
Stam,75536.0,,
Ctsa,8159.0,,
Psmd4,9920.0,,
Ly6h,15987.0,protein_coding,chr15
Herc4,74068.0,,
Itpr1,338013.0,protein_coding,chr6
Ankrd6,146806.0,protein_coding,chr4
Cdipt,4587.0,protein_coding,chr7
Atxn2,105156.0,protein_coding,chr5
Zfp692,7558.0,protein_coding,chr11
Zzef1,130894.0,protein_coding,chr11
Cltc,63214.0,,
Gmppa,7249.0,protein_coding,chr1
Fam124a,52749.0,,
Ttc17,105922.0,protein_coding,chr2
Crtc2,9962.0,,
Porcn,12677.0,,
Col4a1,114403.0,protein_coding,chr8
Sec24b,78794.0,protein_coding,chr3
Slitrk1,5358.0,protein_coding,chr14
Dnajc19,25301.0,,
Dlst,24012.0,protein_coding,chr12
Nfasc,177107.0,protein_coding,chr1
Sorcs1,535347.0,protein_coding,chr19
Nbas,314678.0,protein_coding,chr12
Tanc2,339318.0,protein_coding,chr11
2610020C07Rik,42835.0,,
Rtn3,57380.0,,
Rab11fip4,106811.0,protein_coding,chr11
Bptf,99046.0,protein_coding,chr11
Nsg2,58739.0,protein_coding,chr11
2510002D24Rik,3582.0,,
Wbp2,8422.0,protein_coding,chr11
Phc2,98179.0,protein_coding,chr4
Rpl35a,3736.0,,
Ncdn,9688.0,protein_coding,chr4
Ehmt1,129686.0,protein_coding,chr2
Oaz1,2634.0,,
Nt5c2,131836.0,protein_coding,chr19
Osbpl7,18276.0,protein_coding,chr11
Rhot2,6394.0,protein_coding,chr17
Cpne8,191950.0,protein_coding,chr15
Scn1a,170062.0,protein_coding,chr2
Rpl32,3242.0,,
Rnpep,21372.0,,
Cadm2,965487.0,protein_coding,chr16
Zfp346,29514.0,protein_coding,chr13
Ubap2l,52488.0,,
Got1,24853.0,protein_coding,chr19
Klf5,16345.0,protein_coding,chr14
Actr2,50609.0,protein_coding,chr11
Nrgn,8412.0,,
Dnajc11,48446.0,protein_coding,chr4
Bsg,7478.0,,
Plcl2,179081.0,protein_coding,chr17
Dock9,255791.0,protein_coding,chr14
Atg16l1,36558.0,,
Mbtd1,61133.0,,
Ldb1,13644.0,protein_coding,chr19
Rgs8,47298.0,protein_coding,chr1
G630016G05Rik,18686.0,lincRNA,chr2
Sacm1l,62841.0,,
Ncan,27788.0,protein_coding,chr8
Ndor1,10862.0,protein_coding,chr2
Vwa8,353258.0,protein_coding,chr14
Spag9,129994.0,,
Zfp945,20437.0,protein_coding,chr17
Map4k2,14480.0,protein_coding,chr19
Ccdc138,78296.0,protein_coding,chr10
Dact3,12145.0,protein_coding,chr7
Tango2,47278.0,,
Crmp1,50193.0,protein_coding,chr5
Gm10558,6520.0,antisense,chr1
Plec,61600.0,protein_coding,chr15
Hnrnpul1,33592.0,protein_coding,chr7
Ube2b,15265.0,,
Efr3b,76361.0,protein_coding,chr12
Adk,395995.0,protein_coding,chr14
Mtmr3,113995.0,protein_coding,chr11
Hnrnpr,48505.0,,
Mtor,109072.0,protein_coding,chr4
Mpp2,31500.0,protein_coding,chr11
Ctc1,20562.0,protein_coding,chr11
Galns,33221.0,protein_coding,chr8
Agap3,49870.0,protein_coding,chr5
Col4a3bp,97549.0,,
Atcay,26325.0,protein_coding,chr10
Adcy2,379498.0,protein_coding,chr13
Ubxn4,35414.0,,
Rsf1os2,46818.0,processed_transcript,chr7
Lgi3,7639.0,protein_coding,chr14
Slc39a7,3413.0,protein_coding,chr17
Limk2,64933.0,protein_coding,chr11
Prr7,8887.0,protein_coding,chr13
Gng13,2235.0,protein_coding,chr17
Gpm6a,106028.0,protein_coding,chr8
Fam13c,118255.0,protein_coding,chr10
Vipas39,27388.0,,
Abca3,58251.0,protein_coding,chr17
Ola1,126123.0,,
Dnal1,33132.0,,
Picalm,83252.0,,
Frmpd4,1105922.0,protein_coding,chrX
Zc3h7b,51203.0,,
Cers6,252841.0,protein_coding,chr2
Dot1l,40255.0,protein_coding,chr10
Rpsa,4680.0,,
Stx1b,20649.0,protein_coding,chr7
Pdpk1,77244.0,protein_coding,chr17
Atp11b,102170.0,,
Usf1,7829.0,,
Ap2m1,9431.0,,
Mef2a,141695.0,protein_coding,chr7
Syn2,147104.0,protein_coding,chr6
Slc6a17,50475.0,protein_coding,chr3
Lrrc4,169916.0,protein_coding,chr6
Ubr2,82261.0,protein_coding,chr17
Pkig,67772.0,protein_coding,chr2
Kcnv1,8636.0,protein_coding,chr15
Kcnd2,514302.0,protein_coding,chr6
Slc16a4,20885.0,,
Gm13269,26652.0,antisense,chr2
Neurod2,4233.0,protein_coding,chr11
Crat,15342.0,protein_coding,chr2
Ccr9,105891.0,,
Tro,12279.0,,
Ccdc93,75411.0,protein_coding,chr1
Man1b1,19874.0,protein_coding,chr2
Pak6,34717.0,protein_coding,chr2
Sept11,83010.0,protein_coding,chr5
Spag5,20928.0,protein_coding,chr11
Tef,24442.0,protein_coding,chr15
Hdac3,19172.0,,
Syngr1,28167.0,protein_coding,chr15
Chga,10059.0,,
Cdh8,392000.0,protein_coding,chr8
Ehmt2,15583.0,protein_coding,chr17
Hrk,24830.0,protein_coding,chr5
Mybbp1a,10413.0,protein_coding,chr11
Ring1,3888.0,protein_coding,chr17
Amz1,37312.0,protein_coding,chr5
Rps15,1661.0,,
Vkorc1l1,44722.0,,
Rps26,2213.0,,
Kansl2,16606.0,protein_coding,chr15
Syt5,7776.0,protein_coding,chr7
Pdia6,18225.0,,
Ciart,3748.0,,
Gm17066,5286.0,,
Stt3a,38335.0,,
Ppp5c,23284.0,protein_coding,chr7
Efcab12,27683.0,,
Rgl2,8144.0,protein_coding,chr17
