chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr7,28962117,28962618,0.4981779291037533,chr7,28891248,28964340,ENSMUSG00000054808.9,-,Actn4,protein_coding,19.1524107255937,24.1263011168183,27.2903979501397
chr7,47050313,47050814,0.573230535766056,chr7,47048640,47056776,ENSMUSG00000010307.5,+,Tmem86a,protein_coding,12.3046954108413,17.8455829586456,18.4687827095586
chr7,127967216,127967717,0.5426975061227082,chr7,127965457,127984368,ENSMUSG00000030795.14,+,Fus,protein_coding,15.761665811519,18.8189783927536,23.1626368081566
chr7,30563001,30563502,0.5768164117198311,chr7,30559868,30565184,ENSMUSG00000036835.6,-,Psenen,protein_coding,9.73514653064411,15.5743269457271,14.6476552524086
chr7,30563001,30563502,0.5768164117198311,chr7,30561301,30569960,ENSMUSG00000078765.6,+,U2af1l4,protein_coding,9.73514653064411,15.5743269457271,14.6476552524086
chr7,30563001,30563502,0.5768164117198311,chr7,30562737,30567356,ENSMUSG00000091271.1,-,Gm17104,antisense,9.73514653064411,15.5743269457271,14.6476552524086
chr7,30563001,30563502,0.5768164117198311,chr7,30563427,30569962,ENSMUSG00000036826.10,+,Igflr1,protein_coding,9.73514653064411,15.5743269457271,14.6476552524086
chr7,6155989,6156490,0.4550098369145507,chr7,6129489,6157971,ENSMUSG00000046792.7,-,Zfp787,protein_coding,18.8477734872198,22.4344471480116,26.0638632108075
chr7,12961792,12962293,0.7561489997930173,chr7,12946592,12963768,ENSMUSG00000097115.2,-,1810019N24Rik,lincRNA,6.45036239513426,8.64467849814911,10.9916382409378
chr7,12961792,12962293,0.7561489997930173,chr7,12957299,12963887,ENSMUSG00000102084.1,+,Gm29638,lincRNA,6.45036239513426,8.64467849814911,10.9916382409378
chrX,75758997,75759498,1.9479316946217808,chrX,75704932,75766699,ENSMUSG00000087396.3,-,4933407K13Rik,processed_transcript,0.556294087465378,2.38713642174091,2.19361020688244
chr7,19345139,19345640,0.5298149584358691,chr7,19342778,19358524,ENSMUSG00000003549.5,+,Ercc1,protein_coding,14.8345089990767,17.034420096889,21.6058811774658
chr7,44193906,44194407,0.6837241695644682,chr7,44186236,44194452,ENSMUSG00000063713.6,+,Klk1b24,protein_coding,8.23845053341583,12.7931971339901,13.3503588934996
chr7,108934064,108934565,0.5483934673297359,chr7,108932417,108944951,ENSMUSG00000031029.6,+,Eif3f,protein_coding,14.9802050696034,20.0936628897997,22.1012125145038
chr7,27507926,27508427,0.6514529916167813,chr7,27497324,27522214,ENSMUSG00000053198.9,+,Prx,protein_coding,6.72850943886695,8.50562200756226,10.6614173495792
chr7,27507926,27508427,0.6514529916167813,chr7,27500718,27510122,ENSMUSG00000087371.1,-,Gm15541,antisense,6.72850943886695,8.50562200756226,10.6614173495792
chr5,115987185,115987686,1.0686351454861562,chr5,115843278,116010947,ENSMUSG00000029516.15,+,Cit,protein_coding,5.096691145392473,7.84226626550366,9.127201022264249
chr4,131873263,131873764,0.5112029468586244,chr4,131871617,131903706,ENSMUSG00000028911.12,+,Srsf4,protein_coding,19.3245969907616,24.1726532803472,27.7857292871776
chr19,7240909,7241410,0.4944995304364799,chr19,7223668,7243222,ENSMUSG00000024764.9,-,Naa40,protein_coding,16.5298814561141,21.0670583239076,23.4928576995152
chr7,13009639,13010140,0.5499094615314368,chr7,13002936,13011822,ENSMUSG00000049600.7,-,Zbtb45,protein_coding,11.4834993769639,14.739988002206,16.9592014919191
chr4,153974895,153975396,0.4706304628855129,chr4,153962449,153977126,ENSMUSG00000029027.4,-,Dffb,protein_coding,13.1788718340012,17.3125330780627,18.4216082965074
chr4,153974895,153975396,0.4706304628855129,chr4,153973194,154010732,ENSMUSG00000039523.12,+,Cep104,protein_coding,13.1788718340012,17.3125330780627,18.4216082965074
chr7,102064929,102065430,0.5705800498063268,chr7,102017137,102067469,ENSMUSG00000070426.8,-,Rnf121,protein_coding,13.019930666154,17.3588852415917,19.5066197966858
chr7,102064929,102065430,0.5705800498063268,chr7,102063511,102085765,ENSMUSG00000099481.2,+,Xndc1,protein_coding,13.019930666154,17.3588852415917,19.5066197966858
chr7,102064929,102065430,0.5705800498063268,chr7,102063713,102098864,ENSMUSG00000070425.8,+,Trpc2,protein_coding,13.019930666154,17.3588852415917,19.5066197966858
chr12,113410288,113410789,1.5658510054004586,chr12,113404604,113418324,ENSMUSG00000104213.1,-,Ighd,IG_C_gene,0.807950936556858,1.83091045939351,2.42948227213862
chr7,45783682,45784183,0.5987314087571738,chr7,45781738,45806144,ENSMUSG00000062044.9,+,Lmtk3,protein_coding,8.38414660394248,11.6575691275308,12.8078531434104
chr7,16310067,16310568,0.6682884080020475,chr7,16307616,16320205,ENSMUSG00000002083.8,+,Bbc3,protein_coding,9.29805831906417,14.0215294675073,14.9071145241904
chr11,115536065,115536566,0.616767973731194,chr11,115521102,115538276,ENSMUSG00000020738.12,-,Sumo2,protein_coding,15.8411363954427,21.8086929403708,24.5071075801168
chr7,109703439,109703940,0.8072503911262586,chr7,109701690,109714189,ENSMUSG00000031023.5,+,Akip1,protein_coding,6.19870554604278,9.27043270578993,10.9444638278866
chr18,37736639,37737140,1.219787138197972,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37659793,37843873,ENSMUSG00000103144.1,+,Pcdhga1,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37666953,37843870,ENSMUSG00000103332.1,+,Pcdhga2,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37672307,37843873,ENSMUSG00000104346.1,+,PCDHGB6,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37678233,37843870,ENSMUSG00000103037.1,+,Pcdhgb1,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37683210,37843873,ENSMUSG00000103677.1,+,Pcdhga4,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37687828,37843873,ENSMUSG00000102748.1,+,Pcdhgb2,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37692380,37843873,ENSMUSG00000103567.1,+,Pcdhga5,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37705039,37843873,ENSMUSG00000103793.1,+,Pcdhga6,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37712764,37843873,ENSMUSG00000103472.1,+,Pcdhga7,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37718369,37843870,ENSMUSG00000103585.1,+,Pcdhgb4,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37723706,37843873,ENSMUSG00000103897.1,+,PCDHGB6,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37729009,37843873,ENSMUSG00000103749.1,+,Pcdhgb5,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr18,37736639,37737140,1.219787138197972,chr18,37734936,37843870,ENSMUSG00000102440.1,+,PCDHGA9,protein_coding,1.60265677579311,2.8506580570304,3.77395304409883
chr5,121836644,121837145,0.6135707523357361,chr5,121813488,121838859,ENSMUSG00000042594.12,-,Sh2b3,protein_coding,10.6358131484452,14.9485727380863,16.4166957418299
chr7,45366889,45367390,0.4392946961265466,chr7,45364163,45369948,ENSMUSG00000091510.2,+,Mtag2,processed_transcript,22.2782536932563,27.625889463254,30.474670831098
chr7,45366889,45367390,0.4392946961265466,chr7,45365891,45372583,ENSMUSG00000003872.7,-,Lin7b,protein_coding,22.2782536932563,27.625889463254,30.474670831098
chr7,45366889,45367390,0.4392946961265466,chr7,45337126,45369019,ENSMUSG00000003863.12,-,Ppfia3,protein_coding,22.2782536932563,27.625889463254,30.474670831098
chr7,118533120,118533621,0.523335692363959,chr7,118507659,118535356,ENSMUSG00000030652.6,-,Coq7,protein_coding,13.8278816027108,18.7726262292246,20.049125546775
chr7,30280215,30280716,0.6403415495050454,chr7,30278094,30292237,ENSMUSG00000013928.8,+,Thap8,protein_coding,9.73514653064411,12.4919080710519,15.3080970351259
chr7,30280215,30280716,0.6403415495050454,chr7,30238138,30282419,ENSMUSG00000037020.12,-,Wdr62,protein_coding,9.73514653064411,12.4919080710519,15.3080970351259
chr4,130107292,130107793,0.5796568049254891,chr4,130100558,130130135,ENSMUSG00000028779.12,+,Pef1,protein_coding,9.84110730920894,13.0944861969283,14.8363529046135
chr17,37491920,37492421,1.9539086893578328,chr17,37490468,37501674,ENSMUSG00000090894.2,+,Olfr110,protein_coding,0.8317165792940143,3.2613058825452885,5.237382713668123
chr7,13451139,13451640,1.4168484281458342,chr7,13448841,13475449,ENSMUSG00000074378.3,+,Bsph1,protein_coding,1.01987249368653,2.52619291232776,2.75970316349727
chr7,44014607,44015108,1.2838886159449343,chr7,44010678,44018965,ENSMUSG00000053719.9,+,Klk1b26,protein_coding,3.971297884713152,6.613668501734019,10.051815872896693
chr7,45395042,45395543,0.7231447581449502,chr7,45374462,45397692,ENSMUSG00000063511.8,-,Snrnp70,protein_coding,5.3112840255623,7.57857873698327,8.84520244710663
chr7,16387611,16388112,0.6296366540021712,chr7,16325053,16389797,ENSMUSG00000052833.8,-,Sae1,protein_coding,8.1457348521716,11.5648648004729,12.7135043173079
chr7,25237593,25238094,0.5091834748773298,chr7,25226258,25239851,ENSMUSG00000057177.8,-,Gsk3a,protein_coding,18.1855186211896,22.0868059215445,26.1110376238588
chrX,170674138,170674639,0.9730175123055372,chrX,170670644,170680054,ENSMUSG00000093806.1,+,Asmt,protein_coding,2.70199985340326,4.148518635841,5.35429588131522
chr17,31855675,31856176,0.4994476663849562,chr17,31842248,31857792,ENSMUSG00000024042.6,-,Sik1,protein_coding,18.8875087791816,25.1460487144552,26.9365898522554
chr7,24081584,24082085,0.5051151790197592,chr7,24079924,24109698,ENSMUSG00000057101.6,+,Zfp180,protein_coding,13.4437737804133,18.7262740656957,19.247160524904
chr7,43883518,43884019,1.172060559547062,chr7,43879172,43887804,ENSMUSG00000006948.6,+,Klk4,protein_coding,7.7364549793882995,9.796934141608293,15.220225495016741
chr7,35555224,35555725,0.5940800174355155,chr7,35553367,35558935,ENSMUSG00000097509.1,+,B230322F03Rik,antisense,9.13911715121692,12.1674429263493,13.9164518501144
chr7,35555224,35555725,0.5940800174355155,chr7,35545185,35558304,ENSMUSG00000034875.5,-,Nudt19,protein_coding,9.13911715121692,12.1674429263493,13.9164518501144
chr7,19665450,19665951,0.8147418424744255,chr7,19629581,19667030,ENSMUSG00000002981.9,-,Clptm1,protein_coding,3.92054880689885,5.88672476817661,6.95822592505722
chr17,25133133,25133634,0.7664496617570691,chr17,25131391,25164104,ENSMUSG00000036636.5,+,Clcn7,protein_coding,5.11260756575323,6.9991766928714,8.77444082752978
chr7,24507243,24507744,0.6202156872632607,chr7,24505006,24517682,ENSMUSG00000064264.10,+,Zfp428,protein_coding,8.50335247982792,11.6343930457664,13.1852484478203
chr9,35663064,35663565,2.0231409917313736,chr9,35568284,35692318,ENSMUSG00000074452.8,+,Pate2,protein_coding,0.15847493157891218,1.9440116201808115,4.7936108559667465
chr2,166905772,166906273,0.467909423825104,chr2,166904040,166948389,ENSMUSG00000002718.10,+,Cse1l,protein_coding,17.4967735605182,22.6198558021274,24.4127587540143
chr8,3738964,3739465,0.7349953699313003,chr8,3707804,3741044,ENSMUSG00000089956.1,+,Gm16553,antisense,6.2649310326458,9.36313703284783,10.5198941104255
chr19,6847555,6848056,1.3611775028540174,chr19,6842623,6860211,ENSMUSG00000047810.8,-,Ccdc88b,protein_coding,6.23870626657071,6.736053873202996,9.502643615661743
chr7,28981688,28982189,0.4473952863220258,chr7,28969373,28983814,ENSMUSG00000053565.9,-,Eif3k,protein_coding,18.4504205676017,22.2258624121314,25.3798342215646
chr7,28981688,28982189,0.4473952863220258,chr7,28980854,29005279,ENSMUSG00000037337.10,+,Map4k1,protein_coding,18.4504205676017,22.2258624121314,25.3798342215646
chr7,45628672,45629173,0.7841429169914382,chr7,45619811,45630823,ENSMUSG00000064158.4,+,Izumo1,protein_coding,5.98678398891311,9.33996095108336,10.4019580777974
chr7,45628672,45629173,0.7841429169914382,chr7,45625488,45641093,ENSMUSG00000044562.10,+,Rasip1,protein_coding,5.98678398891311,9.33996095108336,10.4019580777974
chr7,45628672,45629173,0.7841429169914382,chr7,45628664,45635077,ENSMUSG00000084882.1,-,Gm16047,antisense,5.98678398891311,9.33996095108336,10.4019580777974
chr18,37725446,37725947,1.6855902496745538,chr18,37712279,37728121,ENSMUSG00000104512.1,-,RP23-56B11.8,antisense,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37659793,37843873,ENSMUSG00000103144.1,+,Pcdhga1,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37666953,37843870,ENSMUSG00000103332.1,+,Pcdhga2,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37672307,37843873,ENSMUSG00000104346.1,+,PCDHGB6,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37678233,37843870,ENSMUSG00000103037.1,+,Pcdhgb1,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37683210,37843873,ENSMUSG00000103677.1,+,Pcdhga4,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37687828,37843873,ENSMUSG00000102748.1,+,Pcdhgb2,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37692380,37843873,ENSMUSG00000103567.1,+,Pcdhga5,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37705039,37843873,ENSMUSG00000103793.1,+,Pcdhga6,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37712764,37843873,ENSMUSG00000103472.1,+,Pcdhga7,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37718369,37843870,ENSMUSG00000103585.1,+,Pcdhgb4,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37725446,37725947,1.6855902496745538,chr18,37723706,37843873,ENSMUSG00000103897.1,+,PCDHGB6,protein_coding,1.539313113023183,3.263671586851398,5.802831345213625
chr18,37400579,37401080,1.7885807020256168,chr18,37398855,37405909,ENSMUSG00000051242.1,+,Pcdhb9,protein_coding,1.7454421121679142,2.134393667746447,5.701322317599298
chr18,37400579,37401080,1.7885807020256168,chr18,36950741,37842200,ENSMUSG00000103458.1,+,PCDHA4,protein_coding,1.7454421121679142,2.134393667746447,5.701322317599298
chr18,37400579,37401080,1.7885807020256168,chr18,36967916,37835296,ENSMUSG00000102836.1,+,RP23-407E2.5,protein_coding,1.7454421121679142,2.134393667746447,5.701322317599298
chr18,37400579,37401080,1.7885807020256168,chr18,36973941,37835296,ENSMUSG00000103125.1,+,RP23-407E2.6,protein_coding,1.7454421121679142,2.134393667746447,5.701322317599298
chr19,3768546,3769047,0.5459595177875957,chr19,3765421,3820303,ENSMUSG00000045098.14,+,Suv420h1,protein_coding,12.6358228438564,17.1039483421824,18.6103059487124
chr2,163658141,163658642,0.7492182697548437,chr2,163656386,163728158,ENSMUSG00000035268.10,+,Pkig,protein_coding,7.77487212719468,10.6146454481295,13.1852484478203
chr19,3708007,3708508,0.4706363570542038,chr19,3706333,3719881,ENSMUSG00000035372.1,+,1810055G02Rik,protein_coding,16.5696167480759,18.9580348833404,23.1626368081566
chr12,112629124,112629625,0.7242172520035215,chr12,112618045,112643354,ENSMUSG00000011148.9,+,Adssl1,protein_coding,5.57618597197438,7.99574820874382,9.29335937109337
chr7,144553532,144554033,0.5321389735022519,chr7,144474758,144555729,ENSMUSG00000037519.12,-,Ppfia1,protein_coding,15.6027246436718,19.1434435374562,22.7616542972211
chr5,122354082,122354583,0.5416866849979716,chr5,122321223,122356233,ENSMUSG00000038569.9,-,Rad9b,protein_coding,14.9537148749622,18.2164002668772,21.9596892753501
chr5,122354082,122354583,0.5416866849979716,chr5,122352369,122366984,ENSMUSG00000029462.14,+,Vps29,protein_coding,14.9537148749622,18.2164002668772,21.9596892753501
chr8,20424580,20425081,0.5090886656384681,chr8,20383782,20426814,ENSMUSG00000071793.8,-,2610005L07Rik,transcribed_unprocessed_pseudogene,17.0861755435795,22.7589122927143,24.5306947866424
chr7,4914960,4915461,0.4858204188905626,chr7,4913217,4924003,ENSMUSG00000074406.4,+,Zfp628,protein_coding,15.761665811519,19.6764934180391,22.2663229601831
chr7,30649990,30650491,0.4622706050816454,chr7,30638994,30652317,ENSMUSG00000036733.11,-,Rbm42,protein_coding,16.6490873319995,21.4610517139037,23.139049601631
chr7,30649990,30650491,0.4622706050816454,chr7,30639001,30666937,ENSMUSG00000094365.1,-,Gm21982,processed_transcript,16.6490873319995,21.4610517139037,23.139049601631
chr7,30649990,30650491,0.4622706050816454,chr7,30648385,30654711,ENSMUSG00000097674.1,+,Gm26610,lincRNA,16.6490873319995,21.4610517139037,23.139049601631
chr7,4690382,4690883,0.5867630463413045,chr7,4688604,4717997,ENSMUSG00000035390.12,+,Brsk1,protein_coding,10.3841562993537,13.326247014573,15.732666752587
chr17,13546492,13546993,0.6940767155623825,chr17,13480553,13763825,ENSMUSG00000038347.10,-,Tcte2,protein_coding,6.66228395226393,9.15455229696756,10.8737022083098
chr8,21776281,21776782,2.111373722023352,chr8,21774599,21797185,ENSMUSG00000044748.8,+,Defb1,protein_coding,0.9879740290418119,2.504514876953856,4.453303222884675
chr7,19939801,19940302,1.0923735414978086,chr7,19935305,19952743,ENSMUSG00000040498.6,-,Igsf23,protein_coding,4.738184359973062,6.2914401371321995,11.498946930358034
